2.997924580000000000e+15,1.252790486226474391e-55
2.907283406903147500e+15,9.889434639722824478e-53
2.819382737124885500e+15,4.795739913451453785e-50
2.734139712531513000e+15,2.312226595477580830e-47
2.651473980175248500e+15,6.643339001811345380e-45
2.571307616550829000e+15,1.616561733793783521e-42
2.493565054142191000e+15,2.892847313449180653e-40
2.418173010189983000e+15,3.734870393635735696e-38
2.345060417612765000e+15,4.355895473018896946e-36
2.274158358016784000e+15,3.533264382130959344e-34
2.205399996731173000e+15,2.481404703169368494e-32
2.138720519807338500e+15,1.352271236940953139e-30
2.074057072923145000e+15,5.829600521323654247e-29
2.011348702134317750e+15,2.209602344681545554e-27
1.950536296417197750e+15,6.442008361408022993e-26
1.891562531948698500e+15,1.662670619393518395e-24
1.834371818070939000e+15,3.496548848950537965e-23
1.778910244889616250e+15,6.190402401415770585e-22
1.725125532456722250e+15,9.669238365467833325e-21
1.672966981489703250e+15,1.245197839542829167e-19
1.622385425580605750e+15,1.450694104536934339e-18
1.573333184850166000e+15,1.436238185574569577e-17
1.525764021003147000e+15,1.251693866315447871e-16
1.479633093742563000e+15,9.775978465295913784e-16
1.434896918501706750e+15,6.618203514594909175e-15
1.391513325454128000e+15,4.135921228704085158e-14
1.349441419762936250e+15,2.274990459121960932e-13
1.308641543031950000e+15,1.138910261208666042e-12
1.269075235922352500e+15,5.208037254500908744e-12
1.230705201899626250e+15,2.142837988342933551e-11
1.193495272076581250e+15,8.285618093698234144e-11
1.157410371119343750e+15,2.902458754168251862e-10
1.122416484184162625e+15,9.491812750172965710e-10
1.088480624853872750e+15,2.888264017588354336e-09
1.055570804043787750e+15,8.144192468142589735e-09
1.023655999847707250e+15,2.184995771143017876e-08
9.927061282956257500e+14,5.447335546339469030e-08
9.626920149955672500e+14,1.292064357359320184e-07
9.335853676328203750e+14,2.898286979612112748e-07
9.053587493006490000e+14,6.159545564417474976e-07
8.779855526373392500e+14,1.258380909030543781e-06
8.514399747452041250e+14,2.438045147140985427e-06
8.256969928679015000e+14,4.557554833936014764e-06
8.007323408031421250e+14,8.166129305609147498e-06
7.765224860285483750e+14,1.408764205434729780e-05
7.530446075191056250e+14,2.357612573859686460e-05
7.302765742352960000e+14,3.798708218957351387e-05
7.081969242616340000e+14,5.967061050733099185e-05
6.867848445759411250e+14,9.080198037550736546e-05
6.660201514302906250e+14,3.385796039182811454e-04
6.458832713251265000e+14,1.072109234179831496e-04
6.263552225586220000e+14,8.330078246200719625e-04
6.074175973338895000e+14,8.523478128263715752e-04
5.890525444071695000e+14,3.072494540640781108e-04
5.712427522606465000e+14,1.564894177135352660e-03
5.539714327840306250e+14,1.021077676505652938e-03
5.372223054495168750e+14,1.122708334467930171e-03
5.209795819652121875e+14,2.182139960910975830e-03
5.052279513925597500e+14,1.248422702262303114e-03
4.899525657137307500e+14,2.556688671680820441e-03
4.751390258353841250e+14,3.018598503783734722e-03
4.607733680155950625e+14,2.694704609896299285e-03
4.468420507011610625e+14,3.996417844637619766e-03
4.333319417628779375e+14,4.815722931723926022e-03
4.202303061167524375e+14,4.095586273514476711e-03
4.075247937194820000e+14,5.193955640236422137e-03
3.952034279268885000e+14,8.515713578402750450e-03
3.832545942043302500e+14,9.451300871715773502e-03
3.716670291784486875e+14,5.226522310171712905e-03
3.604298100199345000e+14,8.558379576254982607e-03
3.495323441472998125e+14,1.226664521766037200e-02
3.389643592419543750e+14,1.402089243214661891e-02
3.287158935651715000e+14,1.319400835349817704e-02
3.187772865678175625e+14,8.610926819585073069e-03
3.091391697839928750e+14,1.318138995151055606e-02
2.997924579999999375e+14,2.141596962597715897e-02
2.907283406903147500e+14,1.718987191654436364e-02
2.819382737124885000e+14,2.079123154614899438e-02
2.734139712531512500e+14,1.503044013210826611e-02
2.651473980175247188e+14,1.870030940191388588e-02
2.571307616550828125e+14,2.159310728022061435e-02
2.493565054142190000e+14,1.711356126261275035e-02
2.418173010189982188e+14,1.750858659486116686e-02
2.345060417612764062e+14,2.519944150768028968e-02
2.274158358016783438e+14,3.278516471398399551e-02
2.205399996731173125e+14,4.015041635612696252e-02
2.138720519807337188e+14,3.223380026570746987e-02
2.074057072923143750e+14,2.140941575788709444e-02
2.011348702134317500e+14,2.427823041136719859e-02
1.950536296417197188e+14,2.846390139829722832e-02
1.891562531948698438e+14,3.087288083013846676e-02
1.834371818070938750e+14,3.967125630048189133e-02
1.778910244889615312e+14,4.770218604370327076e-02
1.725125532456722188e+14,4.876388708561828905e-02
1.672966981489703125e+14,3.990016395666267507e-02
1.622385425580605938e+14,4.103675283773827037e-02
1.573333184850165938e+14,4.449203583551387953e-02
1.525764021003146562e+14,4.013449938040159620e-02
1.479633093742563125e+14,3.787238952447453955e-02
1.434896918501706562e+14,3.776072828609216420e-02
1.391513325454127656e+14,3.667529485156909713e-02
1.349441419762936094e+14,3.389380348401905413e-02
1.308641543031949531e+14,3.484818662113774168e-02
1.269075235922352188e+14,3.268527250128196865e-02
1.230705201899625781e+14,3.036642914328457205e-02
1.193495272076581250e+14,2.594971907815566900e-02
1.157410371119343906e+14,2.703024563035910655e-02
1.122416484184162031e+14,2.809725415370572382e-02
1.088480624853872656e+14,2.890909650125875890e-02
1.055570804043787812e+14,2.932398798165216161e-02
1.023655999847706875e+14,2.702035636866902124e-02
9.927061282956257812e+13,1.992617373179527210e-02
9.626920149955673438e+13,1.747134538778430043e-02
9.335853676328204688e+13,1.890301561027465937e-02
9.053587493006487500e+13,2.271148368939388679e-02
8.779855526373390625e+13,2.375465701454428785e-02
8.514399747452040625e+13,2.284539966801639108e-02
8.256969928679015625e+13,2.204986107966845285e-02
8.007323408031421875e+13,2.056180761234182100e-02
7.765224860285484375e+13,1.945828298799791994e-02
7.530446075191050000e+13,1.838495561557180330e-02
7.302765742352957812e+13,1.674025815770340680e-02
7.081969242616337500e+13,1.538622381156253688e-02
6.867848445759410156e+13,1.276381111110892232e-02
6.660201514302905469e+13,1.075039274477861302e-02
